shoulder,wrist,tp,fp
0.07562623164556961,0.14480131329113924,4,4
0.07562623164556961,0.15926406962025316,4,4
0.07562623164556961,0.1737268259493671,4,4
0.07562623164556961,0.188189582278481,4,4
0.07562623164556961,0.20265233860759493,5,5
0.07562623164556961,0.21711509493670886,5,5
0.07562623164556961,0.23157785126582278,5,5
0.07562623164556961,0.2460406075949367,5,5
0.07562623164556961,0.2605033639240506,5,5
0.07562623164556961,0.2749661202531645,5,5
0.07562623164556961,0.28942887658227845,6,6
0.07562623164556961,0.3038916329113924,6,6
0.07562623164556961,0.3183543892405063,6,6
0.07562623164556961,0.3328171455696202,6,6
0.07562623164556961,0.34727990189873414,6,6
0.07562623164556961,0.36174265822784807,7,7
0.07562623164556961,0.376205414556962,7,7
0.07562623164556961,0.3906681708860759,7,7
0.07562623164556961,0.40513092721518984,7,7
0.07562623164556961,0.41959368354430376,7,7
0.07562623164556961,0.4340564398734177,7,7
0.07562623164556961,0.4485191962025316,7,7
0.07562623164556961,0.46298195253164554,7,7
0.07562623164556961,0.47744470886075946,7,7
0.07562623164556961,0.4919074651898734,7,7
0.07562623164556961,0.5063702215189873,7,7
0.07562623164556961,0.5208329778481012,7,7
0.07562623164556961,0.5352957341772152,7,7
0.07562623164556961,0.5497584905063291,7,7
0.07562623164556961,0.564221246835443,7,7
0.07562623164556961,0.5786840031645569,7,7
0.07562623164556961,0.5931467594936709,7,7
0.07562623164556961,0.6076095158227848,7,7
0.07562623164556961,0.6220722721518986,8,8
0.07562623164556961,0.6365350284810126,8,8
0.07562623164556961,0.6509977848101266,8,8
0.07562623164556961,0.6654605411392405,8,8
0.07562623164556961,0.6799232974683543,8,8
0.07562623164556961,0.6943860537974683,8,8
0.07562623164556961,0.7088488101265823,8,8
0.07562623164556961,0.7233115664556962,8,8
0.07562623164556961,0.73777432278481,8,8
0.07562623164556961,0.752237079113924,8,8
0.07562623164556961,0.766699835443038,8,8
0.07562623164556961,0.7811625917721519,8,8
0.07562623164556961,0.7956253481012657,8,8
0.07562623164556961,0.8100881044303797,8,8
0.07562623164556961,0.8245508607594937,8,8
0.07562623164556961,0.8390136170886076,8,8
0.07562623164556961,0.8534763734177214,8,8
0.07562623164556961,0.8679391297468354,8,8
0.07562623164556961,0.8824018860759494,8,8
0.07562623164556961,0.8968646424050633,8,8
0.07562623164556961,0.9113273987341771,8,8
0.07562623164556961,0.9257901550632911,8,8
0.07562623164556961,0.9402529113924051,8,8
0.07562623164556961,0.954715667721519,8,8
0.07562623164556961,0.9691784240506328,8,8
0.07562623164556961,0.9836411803797468,8,8
0.07562623164556961,0.9981039367088608,8,8
0.07562623164556961,1.0125666930379746,8,8
0.07562623164556961,1.0270294493670886,8,8
0.07562623164556961,1.0414922056962026,8,8
0.07562623164556961,1.0559549620253166,8,8
0.07562623164556961,1.0704177183544306,8,8
0.07562623164556961,1.0848804746835443,8,8
0.07562623164556961,1.0993432310126583,8,8
0.07562623164556961,1.1138059873417723,8,8
0.07562623164556961,1.128268743670886,8,8
0.07562623164556961,1.1427315,8,8
0.08820502025316454,0.00017375,0,0
0.08820502025316454,0.014636506329113924,0,0
0.08820502025316454,0.029099262658227848,3,3
0.08820502025316454,0.04356201898734177,4,4
0.08820502025316454,0.058024775316455696,4,4
0.08820502025316454,0.07248753164556962,4,4
0.08820502025316454,0.08695028797468354,4,4
